"FullName","DirectoryName","Name"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\21-代数几何中的算术几何-思维表征.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","21-代数几何中的算术几何-思维表征.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\21-代数几何中的算术几何-网络对齐与批判性意见报告.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","21-代数几何中的算术几何-网络对齐与批判性意见报告.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\21-代数几何中的算术几何.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","21-代数几何中的算术几何.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\22-代数几何中的Langlands纲领基础-思维表征.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","22-代数几何中的Langlands纲领基础-思维表征.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\22-代数几何中的Langlands纲领基础-网络对齐与批判性意见报告.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","22-代数几何中的Langlands纲领基础-网络对齐与批判性意见报告.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\22-代数几何中的Langlands纲领基础.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","22-代数几何中的Langlands纲领基础.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\23-代数几何中的枚举几何-思维表征.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","23-代数几何中的枚举几何-思维表征.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\23-代数几何中的枚举几何-网络对齐与批判性意见报告.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","23-代数几何中的枚举几何-网络对齐与批判性意见报告.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\23-代数几何中的枚举几何.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","23-代数几何中的枚举几何.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\24-代数几何中的微分几何方法-思维表征.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","24-代数几何中的微分几何方法-思维表征.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\24-代数几何中的微分几何方法-网络对齐与批判性意见报告.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","24-代数几何中的微分几何方法-网络对齐与批判性意见报告.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\24-代数几何中的微分几何方法.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","24-代数几何中的微分几何方法.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\24-代数几何中的模形式几何化.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","24-代数几何中的模形式几何化.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\25-代数几何中的同调代数方法-思维表征.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","25-代数几何中的同调代数方法-思维表征.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\25-代数几何中的同调代数方法-网络对齐与批判性意见报告.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","25-代数几何中的同调代数方法-网络对齐与批判性意见报告.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献\25-代数几何中的同调代数方法.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\02-数学内容深度分析\06-其他数学贡献","25-代数几何中的同调代数方法.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\01-Grothendieck的教育理念.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","01-Grothendieck的教育理念.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\02-对现代数学教育的影响.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","02-对现代数学教育的影响.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\03-对年轻数学家的培养.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","03-对年轻数学家的培养.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\04-数学教育中的结构主义方法.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","04-数学教育中的结构主义方法.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\05-数学教育中的概念理解优先.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","05-数学教育中的概念理解优先.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\06-数学教育中的深层理解优先.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","06-数学教育中的深层理解优先.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响\07-数学研究中的创新思维.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\03-教育与影响","07-数学研究中的创新思维.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记\01-Grothendieck的生平与学术历程.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记","01-Grothendieck的生平与学术历程.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记\02-学术贡献的历史意义.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记","02-学术贡献的历史意义.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记\03-与同时代数学家的关系.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记","03-与同时代数学家的关系.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记\04-学术思想的演变.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\04-历史与传记","04-学术思想的演变.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\01-在现代代数几何中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","01-在现代代数几何中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\02-在其他数学分支中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","02-在其他数学分支中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\03-在计算机科学中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","03-在计算机科学中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\04-在物理中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","04-在物理中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\05-在逻辑学中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","05-在逻辑学中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\06-在表示论中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","06-在表示论中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\07-在机器学习中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","07-在机器学习中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展\08-在量子场论中的应用.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\05-现代应用与拓展","08-在量子场论中的应用.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究\01-与Weil的对比.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究","01-与Weil的对比.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究\02-与Serre的对比.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究","02-与Serre的对比.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究\03-与Eilenberg-MacLane的对比.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究","03-与Eilenberg-MacLane的对比.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究\04-与其他数学家的对比.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究","04-与其他数学家的对比.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究\05-与Deligne的对比.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\06-对比研究","05-与Deligne的对比.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价\01-当代数学家的评价.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价","01-当代数学家的评价.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价\02-历史地位的评价.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价","02-历史地位的评价.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价\03-现代数学中的意义.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价","03-现代数学中的意义.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价\04-对数学教育的启示.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\07-现代视角与评价","04-对数学教育的启示.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\08-知识关联分析\01-与其他数学理论的关联.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\08-知识关联分析","01-与其他数学理论的关联.md"
"E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\08-知识关联分析\01-概念关联网络.md","E:\_src\FormalMath\数学家理念体系\格洛腾迪克数学理念\08-知识关联分析","01-概念关联网络.md"
