File,Line,Type,Text,Priority,FullPath
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6155,NOTE,"a reflection about the vertical axis, so that  $b^2 = e$ . Using some geometry, we can see that  $b \cdot a \cdot b$  will be a counter-clockwise rotation by  $360 / n$  degrees, so that  $b \cdot a \cdot b = a^{n-1}$ . Hence, we have that  $b \cdot a = a^{-1} \cdot b$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6261,NOTE,that a homomorphism need not be either one-to-one or onto.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6289,NOTE,"that this homomorphism is neither one-to-one nor onto since  $f(-2) = f(2) = 4$ , yet there is no real number such that  $f(x) = -1$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6303,NOTE,the identity of  $G$ . Then  $f(e)$  is the identity element of  $M$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6429,NOTE,this set by,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6457,NOTE,that not all of the elements in the set have to be in the image of  $F$ . There is one inverse image that is very important.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6517,NOTE,"that if  $z \in f^{-1}(y)$ , then  $f(z) = y$  and so we have",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6558,NOTE,"the group of nonzero real numbers, using multiplication as the operation. Let  $\phi(x) = x^6$ . Show that  $\phi$  is a homomorphism from  $\mathbb{R}^*$  to  $\mathbb{R}^*$ . What is the kernel of this homomorphism? What is the image of the homomorphism?",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6559,NOTE,"the group of nonzero real numbers, using multiplication as the operation. Let  $\phi(x) = 2x$ . Show that  $\phi$  is not a homomorphism from  $\mathbb{R}^*$  to  $\mathbb{R}^*$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6560,NOTE,"the group of nonzero real numbers, using multiplication as the operation. Recall that  $\mathbb{R}$  is the group of real numbers using addition",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6564,NOTE,"the group of nonzero real numbers, using multiplication as the operation. Recall that  $\mathbb{R}$  is the group of real numbers using addition for the operation. Let  $\phi(x) = e^x$ . Show that  $\phi$  is a homomorphism from  $\mathbb{R}$  to  $\mathbb{R}^*$ . What is the image of this homomorphism?",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6565,NOTE,"the group of all polynomials in  $t$  with real coefficients under addition, and let  $\phi$  denote the mapping  $\phi(f) = f'$ , which sends each polynomial to its derivative. Show that  $\phi$  is a homomorphism from  $\mathbb{R}[t]$  to  $\mathbb{R}[t]$ . What is the kernel of  $\phi$ ?",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6566,NOTE,the group of all polynomials in  $t$  with real coefficients under addition. Prove that the mapping from  $\mathbb{R}[t]$  into  $\mathbb{R}$  given by  $f(t)\rightarrow f(3)$  is a homomorphism. Give a description of the kernel of this homomorphism.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6620,NOTE,that this theorem states more than just  $I \approx G / K$  but also that there is a natural isomorphism between these two groups. This isomorphism is given by,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6681,NOTE,"that if  $a$  and  $b$  are elements of  $G$ , then",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6687,NOTE,"that the identity element of  $G / N$  is  $eN = N$ , and so  $x$  is in the kernel if, and only if,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6783,NOTE,"that if both  $H$  and  $N$  were normal, then Problem 17 of §4.3 shows that  $H \cdot N$  is normal.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6826,NOTE,"that since  $x$  is in  $N$  which is a normal subgroup of  $G$ ,  $h \cdot x \cdot h^{-1}$  is in  $N$ . Also,  $x$  is in  $H$ , so  $h \cdot x \cdot h^{-1}$  is in  $H$ . Thus,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6883,NOTE,"the identity element of  $(H \cdot N)/N$ , then",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6897,NOTE,that this diagram demonstrates that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6937,NOTE,"that if  $h_1 \cdot K = h_2 \cdot K$  for two elements  $h_1$  and  $h_2$  in  $H$ , then  $h_2^{-1} \cdot h_1 \cdot K = K$ , so  $h_2^{-1} \cdot h_1$  must be in  $K$ . But  $h_2^{-1} \cdot h_1$  is also in  $H$ , hence in the intersection. Thus,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7005,NOTE,"that  $H / M$  will be a subgroup of  $G / M$ . Could this be a normal subgroup? In the case we are looking at,  $\mathbb{Q}3 = H / M$  contains half of the elements of  $\mathbb{Q}2 = G / M$ , so it is normal, giving us a fourth quotient group:",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7047,NOTE,"that if  $x$  is in  $G$ , and  $e$  is the identity element of  $(G / N) / (H / N)$ , then",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7181,NOTE,"that  $f(x)$  appears directly below  $x$  in the permutation  $\left( \begin{array}{cccc}1 & 2 & 3 & 4\\ 2 & 3 & 1 & 4 \end{array} \right)$ . The product of the permutations is the same as the composition of the two functions. Thus,  $f\cdot \phi$  would be",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7243,NOTE,"that the identity element of  $S_4$  is denoted by  $\mathbb{P}(.)$ , since the corresponding function leaves all objects fixed. We can determine the size of the group  $S_n$  in general, by counting the number of one-to-one and onto functions from the set  $\{1, 2, 3, \ldots, n\}$  to itself. We have  $n$  choices for  $f(1)$ , but then there will be only  $n - 1$  choices for  $f(2)$ ,  $n - 2$  choices for  $f(3)$ , and so on. Thus, the size of the group  $S_n$  is given by",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7314,NOTE,"that the arrows are like functions, in that we apply the arrow of the second permutation first, and then the arrow for the first permutation.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7504,NOTE,"the cycle (2345). We can multiply two cycles together,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7510,NOTE,"that when two cycles are disjoint, they are displayed without the times sign between them. We call this the cycle decomposition of the permutation. We can convert from the cycle notation to the permutation and vice versa in SageMath with the commands",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7574,NOTE,"that this product is equal to  $x$ . Therefore, we have expressed every element of  $S_{n}$  as a product of transpositions.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7753,NOTE,"an  $r$ -cycle in  $S_n$ , and let  $x$  be any permutation",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7757,NOTE,"two disjoint cycles in  $S_{n}$ , and let  $x$  be any permutation",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7982,NOTE,"that this is a much stronger result than Cayley's theorem (6.2), which only says that  $D_4$  is isomorphic to a subgroup of the larger group  $S_8$ . We can follow this procedure to produce the following result:",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,7994,NOTE,"that this is well defined, since if  $xH = yH$ , then  $g \cdot xH = g \cdot yH$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8128,NOTE,"permutations is in most cases more succinct and more readable, SageMath works much faster using the standard permutation notation. Thus, for large time consuming operations, such as checking that a function is a homomorphism, it will actually be faster using the  $P(\ldots)$  notation than the  $C(\ldots)$  notation. For example, we saw using Cayley's theorem that there was a copy of  $Q$  inside of  $S_8$ . It was generated by the elements",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8359,NOTE,that cycle notations must first be converted to a permutation.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8631,NOTE,"that we were consistent in the direction of these definitions. That is, we defined an element of the form  $k \cdot h$  to  $h \cdot k$ , where  $h$  is in  $H$ , and  $k$  is in  $K$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8670,NOTE,"the identity element of  $H$ , and  $e_2$  denote the identity element of  $K$ . An element  $x = (h, k)$  in  $H \times K$  solves the equation  $x^n = (e_1, e_2)$  if and only if",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8889,NOTE,"that the order of every element of  $P$  is a power of  $p$ . Thus, Lemma 7.2 tells us that no other prime other than  $p$  divides  $|P|$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8891,NOTE,"that  $|G| = p^n \cdot k = |P| \cdot |K|$ . Since  $p$  does not divide  $|K|$ , we have that  $p^n$  must divide  $|P|$ . But no other primes can divide  $|P|$ , and so  $|P| = p^n$ . Hence,  $|K| = k$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,8935,NOTE,that no element of  $P / K$  can have an element of higher order since  $g^{m} = e$  for all elements  $g$  in  $P$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,9077,NOTE,"that all such groups are direct products of the cyclic groups of orders 2, 4, 8, or 16. We want to find all possible combinations of 2, 4, 8, and 16 which will multiply to give 16. With a little experimenting, we find that there are five such combinations:",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,9103,NOTE,"the number of ways in which  $m$  can be expressed as a sum of positive integers, without regard to order. Then if  $p$  is a prime number, there are exactly  $P(m)$  non-isomorphic abelian groups of order  $p^m$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
